Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
Value,,1,1.165719371,-0.3%,3.7%,Berkeley,43,-17.3%,2.4%,84,50.0%,3.7%,17,2,-7,539.902151315,-0.002260824,0.069366194,879000,0.066747573,0.034117647,674.817402350,0.053920838,0.170445493,$985K,7.3%,12.6%,2,0.9,0.1,82,64.0%,-1.2%,9/1/2015,30,9/30/2015,0.130952381,0.041666667,-0.004850088,Single Family Residential,"Berkeley, CA",place,0.837209302,-0.028175313,0.122923588,California,CA,1590
Value,,1,1.088784236,0.3%,7.8%,Alameda,30,-18.9%,-28.6%,31,-16.2%,-46.6%,13,-1,-25,422.113289760,0.040701129,0.229887032,649000,0.000771010,0.161001789,430.244128631,-0.094893833,0.212922278,$668K,-8.4%,17.6%,1,0,-0.4,33,-28.3%,-26.7%,6/1/2013,30,6/30/2013,0.129032258,-0.060156931,-0.043381535,Single Family Residential,"Alameda, CA",place,0.833333333,-0.031531532,0.380952381,California,CA,117
Value,,1,1.024385547,0.2%,5.5%,Alameda,28,-12.5%,0.0%,29,-25.6%,-65.9%,19,4,-20,341.845140033,0.042976499,0.072818673,579000,-0.033388982,0.104961832,371.415770609,0.022457204,0.057913609,$594K,0.6%,7.7%,1,-0.2,-2,29,-29.3%,-12.1%,9/1/2012,30,9/30/2012,0.172413793,-0.237842617,-0.168762677,Single Family Residential,"Alameda, CA",place,0.571428571,-0.116071429,0.321428571,California,CA,117
Value,,1,1.171160685,2.2%,-1.6%,Berkeley,42,90.9%,-25.0%,38,18.8%,-22.4%,15,-2,0,558.410314518,-0.042192764,0.094420215,895000,0.018202503,-0.079691517,659.061865858,0.006244735,0.058042329,$901K,-1.3%,-10.6%,0.9,-0.6,0,63,61.5%,-4.5%,3/1/2016,30,3/31/2016,0.131578947,0.037828947,-0.011278195,Single Family Residential,"Berkeley, CA",place,0.833333333,0.015151515,-0.041666667,California,CA,1590
Value,,1,1.005532524,-0.9%,-1.2%,Fremont,141,3.7%,13.7%,192,-7.7%,6.7%,21,5,3,585.552196778,0.015121129,0.079737055,899000,-0.014254386,0.087135284,583.382439599,-0.009781906,0.041775617,$953K,1.9%,6.2%,1.4,-0.1,-0.1,158,-8.1%,8.2%,9/1/2016,30,9/30/2016,0.28125,-0.045673077,0.025694444,Single Family Residential,"Fremont, CA",place,0.482269504,-0.142730496,-0.127486594,California,CA,6671
Value,,1,1.040014375,0.1%,2.6%,Dublin,44,-24.1%,-30.2%,42,-10.6%,2.4%,10,1,-2,491.947709685,0.045235470,0.080800367,998900,-0.121807552,-0.020686275,479.927264369,-0.008149853,0.034160905,"$1,113K",0.6%,13.1%,1,0.2,0.3,52,-18.8%,-5.5%,6/1/2018,30,6/30/2018,0.142857143,0.057750760,-0.101045296,Single Family Residential,"Dublin, CA",place,0.840909091,0.156698565,0.237734488,California,CA,5159
Value,,1,1.136888324,-1.3%,0.0%,Berkeley,74,5.7%,32.1%,59,-1.7%,-19.2%,15,-1,0,539.208617181,0.074736629,0.178012238,699444,-0.177124706,0.006394245,550.812515797,-0.050824850,0.054340042,$851K,-3.6%,16.1%,0.8,-0.1,-0.5,66,-16.5%,-4.3%,7/1/2014,30,7/31/2014,0.203389831,-0.046610169,0.052704899,Single Family Residential,"Berkeley, CA",place,0.797297297,-0.002702703,-0.041988417,California,CA,1590
Value,,1,1.007172225,1.1%,0.8%,Dublin,17,-26.1%,-22.7%,39,50.0%,21.9%,25,-10,-5,396.759847522,-0.033561967,0.017485283,967000,-0.112762639,0.125727590,413.689356901,0.046390726,0.144090768,"$1,000K",21.2%,22.5%,2.3,1.2,0.8,41,32.3%,-6.8%,2/1/2016,30,2/29/2016,0.051282051,-0.217948718,-0.042467949,Single Family Residential,"Dublin, CA",place,0.588235294,0.153452685,0.133689840,California,CA,5159
Value,,1,1.008251466,-0.3%,2.8%,Dublin,44,22.2%,4.8%,40,11.1%,-18.4%,15,2,-12,455.656934307,0.035618606,0.044251234,949900,-0.135668790,0.062230920,454.460508381,-0.026510657,0.082807767,"$1,033K",11.0%,13.0%,0.9,-0.1,-0.3,47,4.4%,56.7%,10/1/2017,30,10/31/2017,0.35,0.1,0.064285714,Single Family Residential,"Dublin, CA",place,0.568181818,-0.070707071,0.401515152,California,CA,5159
Value,,1,1.054378681,-1.2%,-0.6%,Oakland,232,-15.0%,-11.5%,433,-18.8%,13.4%,22,4,3,269.788975964,-0.085023889,0.138153038,375000,-0.107142857,0.217532468,321.810572828,-0.041602392,0.282341542,$513K,-1.4%,30.5%,1.9,-0.1,0.4,194,-44.1%,-8.1%,11/1/2013,30,11/30/2013,0.235565820,0.004796589,0.073262155,Single Family Residential,"Oakland, CA",place,0.659482759,-0.065791967,0.022078178,California,CA,13654
Value,,1,0.998760873,-0.5%,-3.5%,Dublin,69,27.8%,60.5%,89,-13.6%,50.8%,15,-1,6,365.181842738,-0.017283069,0.089779955,837000,-0.015236190,0.046969792,380.292837357,-0.005939575,0.074820725,$828K,1.7%,10.2%,1.3,-0.6,-0.100000000,58,-36.3%,11.5%,8/1/2014,30,8/31/2014,0.348314607,0.105596160,0.043229861,Single Family Residential,"Dublin, CA",place,0.449275362,-0.124798712,-0.318166498,California,CA,5159
Value,,1,1.212499852,-1.1%,-2.8%,Berkeley,48,-5.9%,-29.4%,62,44.2%,12.7%,15,1,0,629.921259843,0.035967486,0.041758192,1080000,0.006993007,0.242807825,727.464623886,0.001999863,0.033009522,"$1,300K",8.3%,10.4%,1.3,0.5,0.5,88,120.0%,35.4%,5/1/2017,30,5/31/2017,0.177419355,0.037884471,0.013782991,Single Family Residential,"Berkeley, CA",place,0.895833333,0.033088235,-0.015931373,California,CA,1590
Value,,1,1.019658386,1.4%,1.9%,Dublin,17,-5.6%,13.3%,19,35.7%,-66.1%,14,-8,-21,307.241776143,0.021816240,0.131899077,689950,0.075210168,0.064737654,301.439128744,0.050288660,0.097238429,$691K,11.9%,38.2%,1.1,0.3,-2.6,28,0.0%,-31.7%,2/1/2013,30,2/28/2013,0.105263158,-0.109022556,-0.055451128,Single Family Residential,"Dublin, CA",place,0.647058824,0.147058824,0.247058824,California,CA,5159
Value,,1,0.998503963,0.6%,-2.0%,San Ramon,29,-29.3%,-21.6%,59,-1.7%,9.3%,11,-3,-1,433.174327840,-0.035997355,0.021749946,1075000,0.020892688,-0.022282856,449.205584978,0.010105532,0.012709035,$965K,-9.0%,2.2%,2,0.5,0.5,53,20.5%,-18.5%,2/1/2017,30,2/28/2017,0.288135593,0.004802260,0.195543001,Single Family Residential,"San Ramon, CA",place,0.413793103,0.023549201,-0.288909599,California,CA,17519
Value,,1,1.011909337,0.8%,2.8%,Dublin,46,9.5%,35.3%,16,-36.0%,-68.0%,21,-2,-4,279.097695553,-0.041817955,-0.031854318,619487,0.071891795,0.226767662,295.536500697,-0.002551266,0.116051363,$633K,9.9%,11.5%,0.3,-0.3,-1.2,17,-39.3%,-29.2%,12/1/2012,30,12/31/2012,0.0625,-0.1775,-0.2175,Single Family Residential,"Dublin, CA",place,0.478260870,0.025879917,0.301790281,California,CA,5159
Value,,1,1.045839078,1.2%,2.0%,Dublin,42,-4.5%,5.0%,38,72.7%,-26.9%,8,-1,0,473.977695167,0.005202850,0.044082561,1088888,0.088888544,0.091070140,489.675682347,0.074383586,0.094946936,"$1,058K",-4.7%,1.9%,0.9,0.4,-0.4,63,31.3%,0.0%,4/1/2018,30,4/30/2018,0.131578947,-0.050239234,-0.118421053,Single Family Residential,"Dublin, CA",place,0.761904762,0.057359307,0.011904762,California,CA,5159
Value,,1,1.061853616,-1.2%,-0.2%,Oakland,149,-24.0%,3.5%,235,18.7%,6.3%,31,10,9,426.842022469,0.052043328,0.166215893,599000,0.136622391,0.091074681,430.733410943,-0.019273789,0.141742256,$606K,-1.8%,6.9%,1.6,0.6,0.1,179,68.9%,8.5%,1/1/2017,30,1/31/2017,0.097872340,-0.088996346,-0.010724945,Single Family Residential,"Oakland, CA",place,0.644295302,-0.039378167,-0.015426920,California,CA,13654
Value,,1,1.018346343,1.0%,1.0%,Dublin,45,2.3%,7.1%,29,-27.5%,-25.6%,12,-3,0,494.829041956,0.085968422,0.152477619,959894,0.010521107,-0.101222846,476.608187135,0.048734001,0.076743416,$922K,-10.8%,1.2%,0.6,-0.3,-0.3,26,-44.7%,-16.1%,11/1/2017,30,11/30/2017,0.275862069,-0.074137931,0.096374889,Single Family Residential,"Dublin, CA",place,0.533333333,-0.034848485,-0.109523810,California,CA,5159
Value,,1,1.051343260,-0.8%,4.0%,Fremont,156,9.1%,-7.7%,162,28.6%,-19.8%,12,0,-2,428.645444410,-0.012696559,0.237272313,678000,-0.064827586,0.096377749,432.608266571,-0.016990616,0.253072220,$720K,-0.8%,26.8%,1,0.1,-0.2,184,-4.7%,10.8%,6/1/2013,30,6/30/2013,0.160493827,0.033509700,0.026830461,Single Family Residential,"Fremont, CA",place,0.775641026,-0.028554779,0.154339250,California,CA,6671
Value,,1,1.149170103,9.9%,-0.6%,Berkeley,22,-15.4%,37.5%,32,14.3%,-11.1%,17,-26,2,583.009079118,0.043830627,0.128238583,879000,0.034117647,0.008027523,654.971741091,0.131792282,0.307469083,$913K,0.7%,-3.1%,1.5,0.4,-0.8,39,34.5%,-18.8%,2/1/2016,30,2/29/2016,0.09375,-0.120535714,0.010416667,Single Family Residential,"Berkeley, CA",place,0.818181818,0.356643357,0.005681818,California,CA,1590
Value,,1,0.997858402,-0.2%,-0.3%,San Ramon,71,6.0%,2.9%,83,-23.1%,16.9%,37,13,13,451.965065502,0.043091962,0.057703017,950000,-0.077669903,-0.047616661,447.951984127,0.021590206,0.085604520,"$1,010K",4.1%,5.2%,1.2,-0.4,0.2,61,-12.9%,32.6%,10/1/2016,30,10/31/2016,0.433734940,0.137438643,0.222467334,Single Family Residential,"San Ramon, CA",place,0.394366197,-0.068320370,0.003061849,California,CA,17519
Value,,1,1.120233044,-2.9%,-1.6%,Berkeley,66,46.7%,20.0%,22,-45.0%,22.2%,19,2,3,607.996218851,0.138660214,0.159178925,772500,-0.063636364,0.038586339,621.655134365,-0.048334797,0.092909833,"$1,079K",13.6%,22.8%,0.3,-0.6,0,14,-56.3%,-12.5%,12/1/2015,30,12/31/2015,0.136363636,-0.113636364,0.025252525,Single Family Residential,"Berkeley, CA",place,0.666666667,-0.066666667,-0.060606061,California,CA,1590
Value,,1,1.005941827,0.0%,1.2%,Dublin,33,26.9%,-31.3%,18,-25.0%,-47.1%,21,-1,0,416.521608643,0.054711622,0.098718351,842444,-0.036358853,-0.036655824,420.485175202,0.004467905,0.126208372,$871K,3.4%,-0.9%,0.5,-0.4,-0.2,14,-41.7%,-36.4%,12/1/2015,30,12/31/2015,0.222222222,0.097222222,0.104575163,Single Family Residential,"Dublin, CA",place,0.575757576,0.075757576,0.200757576,California,CA,5159
Value,,1,1.099997487,0.0%,-0.4%,Oakland,235,-2.9%,-3.3%,369,-11.7%,-11.7%,15,-2,-1,418.114238322,-0.031935506,0.131367939,644000,-0.078683834,0.173041894,456.447318372,0.095078229,0.114580661,$665K,-1.8%,7.7%,1.6,-0.100000000,-0.100000000,256,-25.1%,-21.5%,10/1/2016,30,10/31/2016,0.208672087,0.031638594,0.026853905,Single Family Residential,"Oakland, CA",place,0.727659574,-0.045067698,0.007494965,California,CA,13654
Value,,1,1.177508313,-3.8%,0.8%,Berkeley,66,26.9%,26.9%,43,-20.4%,-23.2%,15,-1,0,603.174603175,0.006468752,0.114666667,849000,-0.055617353,0.030339806,710.318997446,0.051820574,0.109366756,"$1,200K",14.8%,30.7%,0.7,-0.3,-0.4,44,-30.2%,-12.0%,8/1/2016,30,8/31/2016,0.302325581,0.043066322,0.213039867,Single Family Residential,"Berkeley, CA",place,0.772727273,-0.111888112,-0.092657343,California,CA,1590
Value,,1,1.069901027,-1.9%,2.8%,Oakland,216,4.3%,-8.1%,234,-23.0%,-26.9%,25,8,-2,290.644556013,-0.084494397,0.160083421,399475,-0.110300668,0.210530303,331.462502528,-0.150955491,0.053596120,$523K,-16.0%,13.6%,1.1,-0.4,-0.3,114,-31.3%,-0.9%,12/1/2014,30,12/31/2014,0.183760684,0.029155421,0.002510684,Single Family Residential,"Oakland, CA",place,0.675925926,-0.082528180,0.075925926,California,CA,13654
Value,,1,1.033085560,-0.2%,5.1%,Oakland,291,-2.3%,16.4%,472,-8.3%,-50.9%,22,0,-12,235.146803173,0.054212894,0.210017855,319050,-0.061479629,0.203962264,234.992101106,0.094532514,0.230582996,$379K,18.4%,49.5%,1.6,-0.100000000,-2.2,289,0.7%,-17.9%,7/1/2012,30,7/31/2012,0.197033898,-0.001024354,-0.133527432,Single Family Residential,"Oakland, CA",place,0.525773196,-0.024562375,0.165773196,California,CA,13654
Value,,1,0.994205307,0.4%,1.3%,Oakland,235,29.1%,-10.0%,664,-7.5%,-28.4%,37,-4,2,197.507378926,-0.027107941,0.063103232,275000,-0.080267559,0.148225470,197.740112994,0.105484415,-0.028417236,$290K,24.2%,-2.7%,2.8,-1.1,-0.8,354,12.4%,-3.8%,3/1/2012,30,3/31/2012,0.253012048,0.009279458,-0.026383853,Single Family Residential,"Oakland, CA",place,0.421276596,0.014683189,0.068786174,California,CA,13654
Value,,1,1.021579716,-1.4%,3.7%,Oakland,214,-23.6%,-4.0%,497,8.0%,-47.3%,28,2,-9,243.924398888,0.165314298,0.074229964,399000,0.334448161,0.334448161,222.647520472,-0.057818507,0.193994500,$304K,-13.9%,16.7%,2.3,0.7,-1.9,325,5.9%,-14.5%,9/1/2012,30,9/30/2012,0.175050302,-0.037993176,-0.117632625,Single Family Residential,"Oakland, CA",place,0.504672897,-0.027469960,0.168350027,California,CA,13654
Value,,1,1.070648646,0.5%,5.4%,Berkeley,69,-4.2%,11.3%,68,-6.8%,-52.1%,15,-5,-1,433.603231474,0.003658975,0.167413203,644500,-0.075322812,0.157091562,439.721647018,0.103799750,0.015162830,$753K,11.3%,4.7%,1,0,-1.3,61,-10.3%,-12.9%,7/1/2012,30,7/31/2012,0.25,0.126712329,-0.137323944,Single Family Residential,"Berkeley, CA",place,0.710144928,0.015700483,0.161757831,California,CA,1590
Value,,1,1.072224847,2.8%,4.8%,Alameda,39,77.3%,39.3%,39,-2.5%,34.5%,16,-1,-3,427.482628473,0.088471675,0.250515448,733500,0.069241983,0.266839378,456.663560112,0.099375237,0.229521190,$725K,-0.3%,22.1%,1,-0.8,0,32,-15.8%,10.3%,9/1/2013,30,9/30/2013,0.128205128,-0.021794872,-0.044208665,Single Family Residential,"Alameda, CA",place,0.794871795,-0.068764569,0.223443223,California,CA,117
Value,,1,1.100296169,-2.7%,-1.7%,Oakland,242,-9.0%,1.3%,418,18.1%,-2.3%,17,1,0,431.907420371,0.118770658,0.071189913,699000,0.212489159,0.166944908,416.817087846,-0.101966679,0.020345392,$678K,-4.9%,11.1%,1.7,0.4,-0.1,342,21.3%,2.7%,9/1/2016,30,9/30/2016,0.177033493,-0.015056903,0.006472745,Single Family Residential,"Oakland, CA",place,0.772727273,-0.005468216,0.002852796,California,CA,13654
Value,,1,1.012176488,1.6%,-0.6%,Dublin,36,44.0%,12.5%,38,11.8%,-5.0%,13,2,3,422.399162786,-0.019117811,0.005539638,1062450,0.087517273,0.135108281,436.669087175,0.036493624,0.056234652,$964K,-4.1%,-2.5%,1.1,-0.3,-0.2,52,30.0%,2.0%,3/1/2017,30,3/31/2017,0.263157895,0.145510836,-0.036842105,Single Family Residential,"Dublin, CA",place,0.611111111,0.131111111,-0.045138889,California,CA,5159
Value,,1,1.112499711,4.1%,2.0%,Alameda,12,-33.3%,-20.0%,20,5.3%,-4.8%,14,-9,0,482.068965517,0.046967410,0.140953767,799000,0.041788904,0.240683230,532.878953522,0.070733815,0.173415685,$825K,1.3%,13.0%,1.7,0.6,0.3,25,13.6%,-10.7%,2/1/2015,30,2/28/2015,0.1,0.047368421,0.004761905,Single Family Residential,"Alameda, CA",place,0.75,0.083333333,-0.05,California,CA,117
Value,,1,1.167994578,5.2%,7.6%,Alameda,36,-2.7%,-2.7%,26,0.0%,8.3%,13,-1,0,589.508196721,0.140771726,0.140135455,875000,-0.090436590,-0.015748031,639.277969803,0.082021158,0.105472516,"$1,076K",2.5%,17.0%,0.7,0,0.1,37,2.8%,8.8%,6/1/2017,30,6/30/2017,0.230769231,0.153846154,-0.102564103,Single Family Residential,"Alameda, CA",place,0.916666667,0.024774775,0.159909910,California,CA,117
Value,,1,1.044341421,-2.8%,2.2%,Alameda,22,-51.1%,-31.3%,40,5.3%,2.6%,17,2,2,392.736566681,-0.029985014,0.198247280,686000,-0.049203049,0.145242070,415.384615385,-0.072540935,0.143497466,$728K,0.3%,23.3%,1.8,1,0.6,38,-5.0%,-7.3%,8/1/2013,30,8/31/2013,0.15,-0.060526316,-0.260256410,Single Family Residential,"Alameda, CA",place,0.863636364,0.085858586,0.176136364,California,CA,117
Value,,1,1.024536158,-0.1%,0.4%,Dublin,43,7.5%,-12.2%,34,-34.6%,-41.4%,9,1,-1,449.740761450,-0.009306786,0.097477711,1039897.5,0.041981463,0.039918298,470.094687007,0.051162546,0.107048922,"$1,005K",-3.2%,-1.5%,0.8,-0.5,-0.4,52,-17.5%,-22.4%,5/1/2017,30,5/31/2017,0.382352941,0.132352941,0.192697769,Single Family Residential,"Dublin, CA",place,0.697674419,-0.052325581,-0.016611296,California,CA,5159
Value,,1,1.120662121,-0.6%,3.2%,Alameda,40,53.8%,42.9%,33,26.9%,43.5%,13,-1,-2,485.616438356,0.050286716,0.069533416,798000,0.016560510,-0.037394451,542.731954456,-0.017458820,0.063894472,$878K,-2.5%,15.8%,0.8,-0.2,0,45,7.1%,9.8%,5/1/2015,30,5/31/2015,0.121212121,,0.034255599,Single Family Residential,"Alameda, CA",place,0.75,-0.134615385,0,California,CA,117
Value,,1,1.122809581,1.1%,1.7%,Alameda,34,0.0%,88.9%,27,-3.6%,3.8%,16,0,0,544.911359160,-0.022476405,0.018882899,959000,0.129564193,0.200250313,641.044217441,0.063389887,0.133425024,$959K,-7.2%,4.6%,0.8,0,-0.6,37,5.7%,37.0%,8/1/2017,30,8/31/2017,0.074074074,-0.104497354,-0.195156695,Single Family Residential,"Alameda, CA",place,0.882352941,-0.029411765,0.049019608,California,CA,117
Value,,1,1.065329259,0.6%,5.3%,Berkeley,72,0.0%,4.3%,73,-8.8%,-44.7%,20,5,2,432.022471910,0.110297753,0.099542156,697000,0.072307692,0.041853513,398.370852193,-0.033597223,-0.067672427,$677K,12.3%,1.7%,1,-0.1,-0.9,68,-16.0%,-5.6%,6/1/2012,30,6/30/2012,0.123287671,-0.076712329,-0.331257783,Single Family Residential,"Berkeley, CA",place,0.694444444,0.069444444,0.259661836,California,CA,1590
Value,,1,1.005771839,-2.3%,4.4%,Alameda,19,26.7%,0.0%,22,69.2%,-69.4%,13,-2,-43,395.655913978,0.073357029,0.243364131,649000,0.182149362,0.224528302,324.506749740,-0.205779200,0.014083593,$625K,-0.4%,22.5%,1.2,0.3,-2.6,29,93.3%,-6.5%,2/1/2013,30,2/28/2013,0.136363636,-0.171328671,-0.155303030,Single Family Residential,"Alameda, CA",place,0.473684211,-0.059649123,0.263157895,California,CA,117
Value,,1,1.028303621,-0.1%,3.2%,Dublin,31,106.7%,24.0%,22,29.4%,-35.3%,9,1,-2,450.804886446,-0.041075180,0.046845076,1089920,0.091229475,0.115635396,488.756310234,0.011314459,0.160129751,"$1,035K",3.5%,3.0%,0.7,-0.4,-0.7,42,35.5%,5.0%,2/1/2018,30,2/28/2018,0.090909091,-0.026737968,-0.026737968,Single Family Residential,"Dublin, CA",place,0.612903226,-0.187096774,0.132903226,California,CA,5159
Value,,1,1.004155296,-0.3%,2.2%,Dublin,42,-2.3%,7.7%,25,-13.8%,-52.8%,23,10,-16,291.278361033,-0.038274452,0.088648764,577938,-0.010902631,0.061459204,296.292421523,0.018077904,0.113180479,$576K,-12.1%,-0.8%,0.6,-0.1,-0.8,28,0.0%,27.3%,11/1/2012,30,11/30/2012,0.24,-0.001379310,-0.193962264,Single Family Residential,"Dublin, CA",place,0.452380952,-0.105758583,0.195970696,California,CA,5159
Value,,1,1.120294957,-1.3%,2.2%,Alameda,39,5.4%,25.8%,20,-51.2%,-4.8%,15,0,0,567.251461988,0.043629098,-0.006758140,850000,-0.054505006,0,619.235836627,-0.092437220,0.117034705,$950K,-13.6%,1.2%,0.5,-0.6,-0.2,23,-48.9%,9.5%,11/1/2017,30,11/30/2017,0.45,0.303658537,0.211904762,Single Family Residential,"Alameda, CA",place,0.846153846,-0.018711019,0.104218362,California,CA,117
Value,,1,0.993468682,0.5%,0.6%,San Ramon,58,41.5%,-9.4%,111,-6.7%,-36.6%,33,3,9,310.941828255,0.028913572,0.014925247,729000,0.058055152,-0.008062047,292.475426154,0.049058564,-0.030666493,$711K,-1.3%,0.1%,1.9,-1,-0.8,87,0.0%,-7.4%,3/1/2012,30,3/31/2012,0.243243243,-0.042471042,-0.053899614,Single Family Residential,"San Ramon, CA",place,0.448275862,0.131202691,0.120150862,California,CA,17519
Value,,1,1.072112612,0.1%,6.2%,Fremont,110,-0.9%,8.9%,31,-48.3%,-55.7%,10,-1,-11,636.902866242,-0.001314457,0.087210406,999000,5.605919851e-05,0.080000000,675.844964060,0.006944357,0.185896145,"$1,100K",6.3%,25.4%,0.3,-0.2,-0.4,39,-58.5%,-9.3%,12/1/2017,30,12/31/2017,0.161290323,0.027956989,-0.024423963,Single Family Residential,"Fremont, CA",place,0.763636364,-0.029156429,0.228982898,California,CA,6671
Value,,1,0.989688612,0.1%,0.4%,Alameda,40,29.0%,42.9%,46,-13.2%,-49.5%,28,6,-2,357.648455063,0.007637773,-0.058704626,564500,-0.018260870,0.067107750,315.478324093,-0.052410839,-0.111670402,$536K,-0.8%,-10.0%,1.2,-0.5,-2.1,44,33.3%,0.0%,5/1/2012,30,5/31/2012,0.260869565,0.015586546,-0.068800764,Single Family Residential,"Alameda, CA",place,0.475,0.055645161,0.153571429,California,CA,117
Value,,1,1.057760420,0.5%,-2.8%,Alameda,24,200.0%,-11.1%,18,-14.3%,-5.3%,15,-8,1,552.591463415,0.008534754,0.077949862,895000,0.056670602,0.152607856,544.671572636,0.039951245,0.064631194,$916K,-9.4%,5.2%,0.8,-1.8,0.1,27,-6.9%,3.8%,3/1/2016,30,3/31/2016,0.166666667,0.119047619,0.061403509,Single Family Residential,"Alameda, CA",place,0.75,0.25,-0.212962963,California,CA,117
Value,,1,1.023146520,1.6%,3.9%,San Ramon,28,-37.8%,-15.2%,30,0.0%,-73.9%,15,1,-43,336.819191211,0.082077063,0.170150316,726975,-0.073917197,0.040021459,303.265841790,-0.049081683,0.044447559,$701K,-6.5%,-1.7%,1.1,0.4,-2.4,38,81.0%,-47.9%,1/1/2013,30,1/31/2013,0.133333333,-0.033333333,-0.171014493,Single Family Residential,"San Ramon, CA",place,0.714285714,0.136507937,0.471861472,California,CA,17519
Value,,1,1.041489004,-0.3%,-1.5%,Fremont,132,24.5%,-3.6%,161,36.4%,33.1%,12,0,1,579.040622299,0.000747608,0.085432349,945000,-0.004214963,0.063590321,594.435334239,0.023057116,0.074375208,$960K,3.5%,6.8%,1.2,0.100000000,0.3,193,7.2%,3.8%,4/1/2016,30,4/30/2016,0.161490683,0.017422887,0.095374981,Single Family Residential,"Fremont, CA",place,0.75,0.004716981,-0.104014599,California,CA,6671
Value,,1,1.018424575,-0.3%,-2.7%,San Ramon,82,15.5%,-5.7%,75,-7.4%,10.3%,10,0,1,399.113961215,0.026955532,0.108707484,874975,-0.052801083,-0.016882022,380.630298663,-0.048943389,0.065764836,$913K,-3.9%,4.9%,0.9,-0.2,0.1,86,-18.9%,-19.6%,5/1/2014,30,5/31/2014,0.253333333,-0.005925926,0.091568627,Single Family Residential,"San Ramon, CA",place,0.646341463,-0.001545861,-0.146761985,California,CA,17519
Value,,1,0.976183943,-2.7%,-1.5%,Dublin,28,-46.2%,-20.0%,46,-27.0%,-2.1%,34,9,8,392.438412056,0.088700111,0.114441258,808447,-0.080265074,-0.020064242,353.751807911,-0.074403865,0.081526916,$876K,-1.4%,6.2%,1.6,0.4,0.3,28,-24.3%,3.7%,11/1/2014,30,11/30/2014,0.195652174,-0.074189096,0.089269195,Single Family Residential,"Dublin, CA",place,0.464285714,0.041208791,0.15,California,CA,5159
Value,,1,0.996078342,0.0%,1.0%,San Ramon,82,3.8%,5.1%,71,-22.0%,-68.2%,12,-8,-15,309.047619048,-0.012997646,0.039596199,725000,-0.010171343,-0.029451138,314.161305407,0.053083393,0.036847453,$720K,-0.7%,-2.2%,0.9,-0.3,-2,63,-31.5%,-46.2%,6/1/2012,30,6/30/2012,0.380281690,0.149512459,-0.014337144,Single Family Residential,"San Ramon, CA",place,0.451219512,0.058814449,0.194809256,California,CA,17519
Value,,1,1.131132559,6.3%,6.2%,Oakland,196,55.6%,8.9%,338,13.4%,-13.8%,15,-5,-5,360.562330623,0.008465103,0.113575922,549500,0.101202405,0.171641791,410.929975270,0.237866124,0.343464805,$598K,20.7%,33.1%,1.7,-0.7,-0.5,324,35.6%,4.9%,3/1/2015,30,3/31/2015,0.118343195,-0.029307811,-0.039820070,Single Family Residential,"Oakland, CA",place,0.811224490,0.144557823,0.127891156,California,CA,13654
Value,,1,1.032548418,0.6%,1.0%,Fremont,62,-38.0%,-19.5%,73,19.7%,-3.9%,15,-5,-7,526.150695625,0.108842959,0.169673470,804500,0.019789881,0.074098798,478.465013656,-0.032426998,0.090521249,$817K,4.1%,15.9%,1.2,0.6,0.2,92,104.4%,3.4%,1/1/2015,30,1/31/2015,0.150684932,0.068717718,0.019105984,Single Family Residential,"Fremont, CA",place,0.645161290,-0.014838710,0.034771680,California,CA,6671
Value,,1,0.994402733,1.8%,-1.1%,Dublin,48,71.4%,14.3%,34,-26.1%,-5.6%,21,-13,6,379.097708128,-0.033994389,0.023078690,874499.5,0.081702944,0.236915842,373.363567143,0.055439319,0.046338794,$879K,0.3%,9.8%,0.7,-0.9,-0.2,22,-21.4%,37.5%,12/1/2014,30,12/31/2014,0.117647059,-0.078005115,0.062091503,Single Family Residential,"Dublin, CA",place,0.375,-0.089285714,-0.148809524,California,CA,5159
Value,,1,1.016389252,1.8%,-0.3%,San Ramon,60,106.9%,25.0%,73,23.7%,2.8%,12,1,3,449.060402685,0.036673630,0.007332295,1149000,0.068837209,0.068837209,445.870924698,-0.007423461,-0.007171653,"$1,116K",15.6%,9.8%,1.2,-0.8,-0.3,105,98.1%,32.9%,3/1/2017,30,3/31/2017,0.191780822,-0.096354771,0.008682230,Single Family Residential,"San Ramon, CA",place,0.65,0.236206897,-0.079166667,California,CA,17519
