Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
Value,,1,1.046466764,3.3%,-0.7%,Fremont,106,-6.2%,7.1%,132,7.3%,8.2%,13,-7,1,536.572450805,0.038672370,0.091027726,798888,-0.048816033,0.129170318,546.402337888,-0.012592730,0.092804676,$780K,-3.7%,10.5%,1.2,0.100000000,0,185,25.0%,17.1%,2/1/2016,30,2/29/2016,0.159090909,0.045269771,0.027943368,All Residential,"Fremont, CA",place,0.716981132,0.194857238,-0.070897656,California,CA,6671
Value,,1,1.021536976,0.9%,-2.5%,San Ramon,100,29.9%,13.6%,110,23.6%,39.2%,10,-1,1,381.128813768,-0.010713209,0.086117340,843500,0.022424242,0.106955381,396.487434388,0.040904986,0.153093160,$819K,1.1%,10.5%,1.1,-0.100000000,0.2,148,14.7%,0.0%,4/1/2014,30,4/30/2014,0.263636364,0.038917263,0.124395857,All Residential,"San Ramon, CA",place,0.67,0.020649351,-0.125454545,California,CA,17519
Value,,1,1.111243051,-0.6%,0.0%,Oakland,326,-14.0%,-2.1%,522,9.0%,-10.5%,15,0,-1,454.377828686,0.017367197,0.059253287,608000,-0.042519685,0.050086356,521.710848825,0.000525472,0.104007474,$684K,-8.8%,8.6%,1.6,0.3,-0.2,414,-4.8%,-5.9%,7/1/2017,30,7/31/2017,0.197318008,0.053267903,0.029221953,All Residential,"Oakland, CA",place,0.778461538,-0.007252747,-0.032349272,California,CA,13654
Value,,1,1.108081173,3.4%,1.6%,Alameda,44,15.8%,15.8%,46,21.1%,0.0%,13,-2,-2,447.016509434,0.047845151,0.048794099,725000,0.048445409,0.116243264,449.804432855,-0.091387112,0.008877594,$765K,-1.3%,5.5%,1,0,-0.2,69,38.0%,32.7%,4/1/2015,30,4/30/2015,0.021739130,-0.057208238,-0.065217391,All Residential,"Alameda, CA",place,0.863636364,-0.004784689,0.047846890,California,CA,117
Value,,1,1.004123328,1.3%,1.9%,San Ramon,112,2.8%,27.3%,114,-9.5%,-64.6%,17,-17,-16,309.084924292,0.047413479,0.075651953,649500,0.026877470,0.091596639,290.640726435,0.041276295,0.035348683,$634K,13.1%,17.0%,1,-0.2,-2.7,116,16.0%,-12.8%,5/1/2012,30,5/31/2012,0.210526316,-0.019632414,-0.137299771,All Residential,"San Ramon, CA",place,0.455357143,0.088384666,0.182629870,California,CA,17519
Value,,1,1.066115180,0.4%,1.9%,Alameda,61,-6.2%,22.0%,58,-18.3%,-21.6%,17,2,1,401.810454342,-0.016043696,0.078028048,675000,-0.028776978,0.188378189,434.782608696,0.042360290,0.198279981,$780K,21.9%,37.4%,1,-0.1,-0.5,44,-39.7%,-39.7%,8/1/2014,30,8/31/2014,0.258620690,0.089606605,0.150512582,All Residential,"Alameda, CA",place,0.770491803,0.078184111,-0.029508197,California,CA,117
Value,,1,1.086448575,2.5%,9.9%,Alameda,43,48.3%,-12.2%,56,43.6%,-46.7%,14,-3,-9,367.102053426,0.040238253,0.133326249,599000,0.041739130,0.261052632,380.710659898,0.190682235,0.263063601,$657K,45.2%,28.8%,1.3,0,-0.8,62,12.7%,1.6%,4/1/2013,30,4/30/2013,0.125,-0.028846154,-0.055952381,All Residential,"Alameda, CA",place,0.860465116,0.032878909,0.472710014,California,CA,117
Value,,1,1.025379607,2.0%,6.1%,Alameda,54,-18.2%,0.0%,85,-13.3%,-49.7%,14,-24,-35,322.272727273,-0.024740160,0.028992159,548000,0.024299065,0.081401085,332.965821389,0.022279895,0.094692288,$521K,0.6%,3.6%,1.6,0.1,-1.5,50,-25.4%,-24.2%,7/1/2012,30,7/31/2012,0.176470588,-0.027611044,-0.125304560,All Residential,"Alameda, CA",place,0.555555556,0.161616162,0.425925926,California,CA,117
Value,,1,1.102363729,0.4%,6.7%,Oakland,416,9.8%,2.2%,743,10.9%,6.4%,16,0,-10,302.829483827,0.030524214,0.375483392,411650,0.031704261,0.376755853,346.812465258,0.016752642,0.623608684,$464K,3.6%,54.5%,1.8,0,0.1,556,17.5%,34.6%,7/1/2013,30,7/31/2013,0.158815612,0.002099194,-0.020267482,All Residential,"Oakland, CA",place,0.757211538,0.007871169,0.226499008,California,CA,13654
Value,,1,1.134445141,1.2%,5.3%,Oakland,361,2.8%,-13.2%,535,5.1%,-12.7%,15,1,0,377.001455604,0.028006479,0.065737600,515000,0.032064128,0.053169734,429.940231271,0.037341853,0.129060433,$610K,1.7%,24.2%,1.5,0,0,521,9.0%,6.1%,5/1/2015,30,5/31/2015,0.138317757,0.022404201,-0.018289095,All Residential,"Oakland, CA",place,0.800554017,0.011380227,0.105842478,California,CA,13654
Value,,1,1.011870036,-2.2%,-2.5%,Oakland,238,-30.6%,-4.0%,511,6.9%,25.6%,43,14,19,308.501881114,0.231362593,0.308212877,395000,0.143601621,0.198786039,279.121647106,-0.081569683,0.125682446,$364K,-13.3%,6.0%,2.1,0.7,0.5,337,101.8%,0.9%,1/1/2014,30,1/31/2014,0.187866928,0.018410861,0.037989778,All Residential,"Oakland, CA",place,0.483193277,-0.099897102,-0.093419626,California,CA,13654
Value,,1,1.132054402,2.3%,3.0%,Oakland,311,62.8%,-2.8%,362,1.7%,-10.6%,14,-1,-1,474.969474969,0.021474592,0.040732855,699000,0,0.077041602,520.833333333,0.102150538,0.056100923,$720K,9.9%,5.9%,1.2,-0.7,-0.1,403,15.5%,2.3%,3/1/2018,30,3/31/2018,0.157458564,0.050716991,0.011779551,All Residential,"Oakland, CA",place,0.774193548,0.037351443,0.052318548,California,CA,13654
Value,,1,1.039607194,0.0%,2.2%,Dublin,83,-4.6%,-20.2%,73,10.6%,0.0%,9,-1,-2,493.739302172,0.032694247,0.084736464,888888,0.022886076,0.111387847,488.455988456,-0.000217174,0.070942514,$900K,-8.3%,9.1%,0.9,0.1,0.2,101,-12.2%,2.0%,6/1/2018,30,6/30/2018,0.109589041,-0.041926110,-0.123287671,All Residential,"Dublin, CA",place,0.855421687,0.134491454,0.182344764,California,CA,5159
Value,,1,1.140559588,6.0%,9.6%,Berkeley,54,-31.6%,-8.5%,147,41.3%,27.8%,17,1,-5,463.539247562,0.055846758,0.208187306,748900,0.077553957,0.171987480,508.329785948,0.128936198,0.293603394,$750K,-7.1%,14.1%,2.7,1.4,0.8,129,81.7%,50.0%,9/1/2013,30,9/30/2013,0.156462585,0.031462585,-5.915409642e-05,All Residential,"Berkeley, CA",place,0.759259259,0.050398500,0.166038920,California,CA,1590
Value,,1,1.010153650,0.2%,0.9%,San Ramon,93,-15.5%,-4.1%,54,-34.9%,-62.8%,13,-1,-9,488.454923470,0.061234480,0.075396693,963997.5,0.101711429,0.072299778,467.332123412,-0.035917754,0.065788159,$850K,-10.5%,-4.5%,0.6,-0.2,-0.9,80,-15.8%,-21.6%,9/1/2017,30,9/30/2017,0.148148148,-0.080767515,-0.162196679,All Residential,"San Ramon, CA",place,0.569892473,0.015347019,0.095665669,California,CA,17519
Value,,1,1.067967338,1.9%,-0.6%,Alameda,36,100.0%,-5.3%,33,-5.7%,-13.2%,15,-4,0,488.943488943,-0.017718024,0.146125598,769000,-0.032704403,0.112075199,526.108072539,0.058688791,0.062747586,$785K,-7.0%,1.3%,0.9,-1,-0.1,49,4.3%,-2.0%,3/1/2016,30,3/31/2016,0.151515152,0.065800866,0.072567783,All Residential,"Alameda, CA",place,0.777777778,0.222222222,-0.090643275,California,CA,117
Value,,1,1.048268438,0.2%,4.4%,San Ramon,121,37.5%,8.0%,91,15.2%,-20.2%,9,0,-8,361.515664691,0.030225000,0.169632151,815000,0.069553806,0.254811393,363.854458217,0.058187601,0.251904586,$768K,3.6%,21.2%,0.8,-0.1,-0.2,139,-6.1%,19.8%,5/1/2013,30,5/31/2013,0.142857143,0.003616637,-0.067669173,All Residential,"San Ramon, CA",place,0.776859504,-0.018595041,0.321502361,California,CA,17519
Value,,1,1.119771349,0.0%,3.9%,Oakland,377,-16.0%,3.9%,569,-3.9%,-10.3%,15,-1,-3,372.851986389,-0.021496957,0.176102340,499000,-0.049523810,0.136674260,428.985507246,0.004888986,0.186388883,$610K,6.1%,17.3%,1.5,0.2,-0.2,411,-17.0%,-2.8%,8/1/2015,30,8/31/2015,0.158172232,0.016280340,-0.031102216,All Residential,"Oakland, CA",place,0.779840849,0.007012341,0.085625973,California,CA,13654
Value,,1,1.163757613,0.5%,-0.6%,Berkeley,55,-36.0%,-8.3%,88,41.9%,-17.0%,15,-1,-1,558.063818313,-0.055942041,0.051869975,949000,0.117785630,0.150303030,648.454381753,-0.050512884,0.017782461,"$1,006K",-8.5%,5.3%,1.6,0.9,-0.2,98,63.3%,-4.9%,9/1/2016,30,9/30/2016,0.170454545,-0.119868035,0.028945111,All Residential,"Berkeley, CA",place,0.763636364,-0.015433404,-0.103030303,California,CA,1590
Value,,1,1.049168118,-0.8%,0.1%,Fremont,240,21.8%,2.6%,207,20.3%,-16.2%,12,1,-1,511.869436202,-0.004043515,0.121659939,788888,0.051852069,0.117405099,533.677447924,-0.035749253,0.141581538,$789K,-4.7%,10.7%,0.9,0,-0.2,264,3.5%,-6.0%,6/1/2015,30,6/30/2015,0.198067633,0.075974610,0.023978564,All Residential,"Fremont, CA",place,0.7875,-0.029758883,0.009722222,California,CA,6671
Value,,1,1.046629854,-0.1%,-2.5%,Fremont,190,35.7%,11.1%,217,41.8%,30.7%,11,-1,-2,461.135320432,0.054402932,0.175719328,699444,0.007345062,0.122803976,456.958460827,0.011759688,0.125901662,$725K,7.5%,16.9%,1.1,0,0.1,294,37.4%,22.5%,4/1/2014,30,4/30/2014,0.110599078,0.032167706,0.008189440,All Residential,"Fremont, CA",place,0.789473684,0.025187970,0.046783626,California,CA,6671
Value,,1,1.157364296,-6.0%,2.7%,Berkeley,98,16.7%,6.5%,89,4.7%,-8.2%,15,0,0,542.518730852,0.017047343,0.038512106,799000,-0.058892815,0.149640288,613.949947251,-0.052920616,0.121398873,$960K,-1.7%,19.9%,0.9,-0.1,-0.2,99,15.1%,5.3%,7/1/2015,30,7/31/2015,0.123595506,0.029477859,-0.051662226,All Residential,"Berkeley, CA",place,0.795918367,-0.096938776,0.045918367,California,CA,1590
Value,,1,1.020461873,1.4%,2.2%,San Ramon,76,-26.9%,5.6%,32,-44.8%,-63.6%,9,-6,-10,470.558585162,-0.024560360,0.007264263,980653.5,0.090962945,0.227351064,503.860584518,0.069060075,0.152643887,$921K,-0.8%,2.0%,0.4,-0.2,-0.8,48,-48.4%,-21.3%,11/1/2017,30,11/30/2017,0.15625,-0.119612069,-0.105113636,All Residential,"San Ramon, CA",place,0.736842105,0.198380567,0.347953216,California,CA,17519
Value,,1,0.986938450,0.4%,0.8%,Oakland,278,4.5%,14.4%,1060,-2.4%,-28.0%,48,-15,-14,192.495841449,0.136550705,0.020036440,275000,0.25,0.1,166.460701928,0.018865127,-0.014909964,$229K,6.4%,4.0%,3.8,-0.3,-2.3,446,1.1%,-19.1%,2/1/2012,30,2/29/2012,0.225471698,-0.037880051,-0.033184106,All Residential,"Oakland, CA",place,0.363309353,0.006166495,-0.027637150,California,CA,13654
Value,,1,1.018065586,-0.6%,-0.3%,Dublin,104,52.9%,8.3%,73,21.7%,-26.3%,11,2,0,455.169821189,0.026462594,0.093319213,799800,0.018853503,0.012548614,456.099167091,-0.065889928,0.057862842,$825K,4.5%,2.1%,0.7,-0.2,-0.3,99,0.0%,-15.4%,6/1/2017,30,6/30/2017,0.232876712,-0.050456621,0.061159541,All Residential,"Dublin, CA",place,0.673076923,-0.018099548,-0.004006410,California,CA,5159
Value,,1,1.081736219,0.1%,-1.9%,Oakland,416,20.9%,5.6%,613,0.0%,1.2%,15,-1,0,353.746978243,0.070849990,0.144250422,489000,0.086787421,0.150588235,380.794701987,0.078378839,0.244268976,$491K,3.4%,23.1%,1.5,-0.3,0,491,-2.8%,-10.4%,5/1/2014,30,5/31/2014,0.156606852,0.013050571,0.036144805,All Residential,"Oakland, CA",place,0.694711538,-0.046567531,-0.048943284,California,CA,13654
Value,,1,1.127641013,0.0%,0.1%,Oakland,407,8.8%,-6.2%,528,10.0%,-5.9%,15,1,0,413.184645939,-0.009498638,0.094229370,599000,0.032758621,0.187314172,477.397101416,0.016601204,0.145753043,$665K,4.7%,16.1%,1.3,0,0,497,10.2%,4.0%,6/1/2016,30,6/30/2016,0.1875,0.0125,0.044897504,All Residential,"Oakland, CA",place,0.810810811,0.000650383,0.004359198,California,CA,13654
Value,,1,1.055805136,-0.4%,-0.2%,Oakland,348,-10.3%,-3.3%,626,-21.1%,13.0%,21,3,2,271.702080204,-0.057482670,0.181098530,375000,-0.060150376,0.175990968,319.767441860,-0.040397799,0.282677191,$436K,-3.0%,21.4%,1.8,-0.2,0.3,270,-45.7%,-5.9%,11/1/2013,30,11/30/2013,0.212460064,-0.005698826,0.055420353,All Residential,"Oakland, CA",place,0.646551724,-0.033860647,0.015996169,California,CA,13654
Value,,1,1.055695493,0.9%,-1.4%,Fremont,219,15.3%,6.8%,212,-2.3%,21.1%,12,1,0,454.026372060,-0.015416187,0.096323362,685000,-0.020650688,0.104838710,476.923076923,0.043690221,0.133304468,$755K,4.1%,15.3%,1,-0.1,0.1,263,-10.5%,-1.9%,5/1/2014,30,5/31/2014,0.174528302,0.063929224,0.048814016,All Residential,"Fremont, CA",place,0.849315068,0.059841384,0.015168727,California,CA,6671
Value,,1,1.079139524,0.5%,-2.3%,Oakland,422,10.5%,1.4%,655,9.0%,-11.8%,17,1,1,339.162811765,0.050230929,0.119979493,450000,-0.019607843,0.093161666,385.507692308,0.042172675,0.111573922,$530K,6.1%,14.2%,1.6,0,-0.2,467,9.1%,-16.0%,7/1/2014,30,7/31/2014,0.175572519,-0.029086383,0.016756907,All Residential,"Oakland, CA",place,0.701421801,0.028646932,-0.055789738,California,CA,13654
Value,,1,1.038217115,-0.8%,-1.1%,Fremont,231,10.5%,-3.8%,274,14.6%,32.4%,13,2,1,543.327050538,-0.028037477,0.061456325,849944,0.013044100,0.077395017,561.111111111,-0.021097724,0.051404951,$815K,-5.7%,3.4%,1.2,0.100000000,0.3,256,2.0%,-3.0%,6/1/2016,30,6/30/2016,0.237226277,0.053125859,0.039158645,All Residential,"Fremont, CA",place,0.731601732,-0.072226020,-0.055898268,California,CA,6671
Value,,1,1.012743008,-1.1%,-0.7%,Fremont,184,16.5%,32.4%,78,-46.2%,-9.3%,19,3,-2,544.416240602,0.035046780,0.261936434,769444,0.042607046,0.100079492,531.591737546,-0.025076266,0.132013850,$775K,-1.0%,6.9%,0.4,-0.5,-0.2,64,-46.2%,-11.1%,12/1/2015,30,12/31/2015,0.102564103,-0.062953139,0.021168754,All Residential,"Fremont, CA",place,0.603260870,-0.048637865,-0.015444166,California,CA,6671
Value,,1,1.053496354,0.0%,4.1%,Fremont,228,16.9%,22.6%,294,27.8%,13.1%,14,1,-2,406.644901890,-0.005673669,0.182784431,643975,0.073470578,0.173116019,428.811051910,0.006824853,0.274711518,$650K,-4.6%,18.7%,1.3,0.1,-0.100000000,302,13.1%,26.9%,7/1/2013,30,7/31/2013,0.163265306,0.011091393,-0.029042386,All Residential,"Fremont, CA",place,0.807017544,0.007017544,0.247877759,California,CA,6671
Value,,1,1.005244985,-0.1%,-3.8%,Dublin,95,10.5%,17.3%,150,29.3%,41.5%,15,2,5,370.410816630,0.000234234,0.083212781,749000,0.033103448,0.255658005,373.692077728,-0.014189772,0.086672836,$711K,-3.4%,25.8%,1.6,0.3,0.3,124,20.4%,12.7%,7/1/2014,30,7/31/2014,0.226666667,0.080114943,0.066289308,All Residential,"Dublin, CA",place,0.536842105,-0.032925337,-0.240935673,California,CA,5159
Value,,1,1.051531747,1.1%,0.0%,Alameda,58,23.4%,7.4%,67,-9.5%,13.6%,16,0,-3,439.198564740,0.029356369,0.223084611,660000,0.016166282,0.056,433.039294306,0.080562001,0.129436613,$721K,1.5%,15.4%,1.2,-0.4,0.100000000,59,-10.6%,0.0%,10/1/2014,30,10/31/2014,0.238805970,0.049616781,0.069314445,All Residential,"Alameda, CA",place,0.775862069,0.095011005,0.109195402,California,CA,117
Value,,1,1.086354239,4.4%,1.3%,Alameda,22,-24.1%,4.8%,30,11.1%,-28.6%,14,-17,0,440.054770585,-0.001673853,0.113265052,770000,0.09375,0.243941842,465.544998375,0.077995307,0.093458079,$720K,-4.0%,-0.8%,1.4,0.5,-0.6,37,23.3%,-21.3%,2/1/2015,30,2/28/2015,0.233333333,0.085185185,0.114285714,All Residential,"Alameda, CA",place,0.772727273,0.186520376,0.010822511,California,CA,117
Value,,1,1.073121303,3.6%,6.4%,Alameda,21,-16.0%,-36.4%,42,-4.5%,16.7%,14,-7,0,395.283018868,0.027043238,0.084135244,619000,-0.015898251,0.076521739,425.754775108,0.142048014,0.391609893,$726K,25.2%,32.2%,2,0.2,0.9,47,4.4%,4.4%,2/1/2014,30,2/28/2014,0.119047619,0.028138528,-0.019841270,All Residential,"Alameda, CA",place,0.761904762,0.121904762,0.277056277,California,CA,117
Value,,1,1.048968695,-3.0%,-2.3%,Alameda,30,-38.8%,20.0%,30,50.0%,-21.1%,22,5,5,546.981217233,-0.025661171,0.091336925,779500,-0.132925473,0.054803789,498.660929432,-0.148440567,-0.119910382,$885K,-4.3%,11.7%,1,0.6,-0.5,40,110.5%,-2.4%,1/1/2018,30,1/31/2018,0.033333333,,-0.124561404,All Residential,"Alameda, CA",place,0.633333333,-0.101360544,-0.006666667,California,CA,117
Value,,1,1.112350904,-1.8%,3.2%,Berkeley,89,-3.3%,12.7%,72,-25.8%,-30.8%,16,1,0,484.754498757,-0.072062609,0.104170723,759000,0.092086331,0.092086331,564.617314931,0.031291269,0.253943685,$835K,4.2%,3.5%,0.8,-0.3,-0.5,56,-40.4%,-21.1%,8/1/2014,30,8/31/2014,0.152777778,-0.022479954,0.027777778,All Residential,"Berkeley, CA",place,0.775280899,0.025280899,0.066420139,California,CA,1590
Value,,1,1.026839608,-0.3%,-0.8%,Dublin,66,6.5%,-21.4%,78,47.2%,21.9%,9,0,0,419.248997448,0.008910631,0.079526913,798000,0.024390244,0.024390244,428.380930909,0.002546017,0.093071757,$800K,6.6%,3.4%,1.2,0.3,0.4,107,20.2%,5.9%,4/1/2016,30,4/30/2016,0.128205128,-0.135945815,0.018830128,All Residential,"Dublin, CA",place,0.727272727,0.017595308,-0.034632035,California,CA,5159
Value,,1,1.030592479,0.2%,1.1%,San Ramon,124,12.7%,7.8%,112,7.7%,-4.3%,10,1,0,418.996415771,0.022511706,0.067085640,875000,0.018626310,0.171352075,413.069132242,-0.021143873,0.087908819,$873K,9.7%,7.7%,0.9,0,-0.1,142,-9.6%,7.6%,5/1/2015,30,5/31/2015,0.151785714,0.036401099,-0.053342491,All Residential,"San Ramon, CA",place,0.774193548,-0.007624633,0.095932679,California,CA,17519
Value,,1,1.050352052,1.3%,4.7%,Berkeley,86,56.4%,26.5%,130,-14.5%,-44.0%,15,-1,-5,384.253316217,-0.026319352,-0.044908646,569000,-0.0896,-0.085209003,406.935908692,0.154793679,0.013673775,$565K,-0.9%,-6.1%,1.5,-1.3,-1.9,105,14.1%,-13.9%,5/1/2012,30,5/31/2012,0.207692308,0.010323887,-0.059549072,All Residential,"Berkeley, CA",place,0.593023256,-0.025158562,0.122435021,California,CA,1590
Value,,1,1.043326516,-1.7%,3.1%,Oakland,200,-41.0%,-16.0%,398,12.7%,-22.1%,34,10,-9,340.508644020,0.157985875,0.103749004,439500,0.071951220,0.112658228,343.208796161,0.035049552,0.229602934,$423K,-12.9%,16.1%,2,1,-0.1,293,77.6%,-13.1%,1/1/2015,30,1/31/2015,0.140703518,-0.054763905,-0.047163410,All Residential,"Oakland, CA",place,0.605,-0.049867257,0.121806723,California,CA,13654
Value,,1,1.088346547,3.9%,-0.4%,Alameda,29,-3.3%,16.0%,39,30.0%,-15.2%,14,-8,-1,554.515394515,0.013774106,0.101101589,795000,0.019884541,-0.143226641,638.743455497,0.280917389,0.332378927,$815K,-7.9%,-9.4%,1.3,0.3,-0.5,44,10.0%,2.3%,2/1/2018,30,2/28/2018,0.102564103,0.069230769,-0.027870680,All Residential,"Alameda, CA",place,0.862068966,0.228735632,0.062068966,California,CA,117
Value,,1,1.071643854,0.7%,7.7%,Fremont,171,31.5%,-17.4%,166,33.9%,-42.6%,13,2,-4,392.215479877,-0.009139840,0.199041020,622944,-0.0032896,0.249887640,405.860010852,-0.021705511,0.290116715,$620K,-6.4%,37.8%,1,0,-0.4,240,37.1%,8.1%,4/1/2013,30,4/30/2013,0.102409639,0.005635445,-0.029078251,All Residential,"Fremont, CA",place,0.742690058,-0.026540711,0.317569286,California,CA,6671
Value,,1,1.036640372,-0.8%,5.4%,Oakland,248,-24.8%,-6.8%,407,-3.8%,-62.5%,24,0,-39,235.819327731,0.183397864,0.392345004,329500,0.269751965,0.497727273,247.957714928,-0.004325950,0.517688353,$344K,-4.6%,59.8%,1.6,0.3,-2.5,334,60.6%,-24.3%,1/1/2013,30,1/31/2013,0.149877150,0.036401973,-0.113474600,All Residential,"Oakland, CA",place,0.576612903,-0.002174976,0.219470046,California,CA,13654
Value,,1,1.116168001,2.2%,0.8%,Oakland,308,52.5%,3.7%,399,0.3%,-18.6%,15,-3,0,411.840900328,0.040584675,0.134590519,599000,0.140952381,0.200400802,453.816489437,0.213418852,0.083447199,$578K,6.0%,17.4%,1.3,-0.7,-0.3,450,26.8%,0.4%,3/1/2016,30,3/31/2016,0.157894737,0.064929913,0.041568206,All Residential,"Oakland, CA",place,0.775974026,0.058152244,0.018398268,California,CA,13654
Value,,1,1.042451573,2.1%,5.9%,Dublin,51,64.5%,-19.0%,43,26.5%,-55.2%,11,-3,-23,315.116239800,0.008100694,0.222651010,499500,-0.020396156,-0.068965517,312.897077510,0.011087027,0.192591330,$505K,-1.0%,20.8%,0.8,-0.3,-0.7,66,24.5%,-17.5%,3/1/2013,30,3/31/2013,0.069767442,-0.047879617,-0.076065891,All Residential,"Dublin, CA",place,0.725490196,0.048070841,0.392156863,California,CA,5159
Value,,1,1.122417650,1.4%,4.2%,Oakland,351,18.2%,2.0%,509,3.9%,-17.0%,14,-1,-2,366.730622309,0.010315116,0.110153606,499000,0,0.109012112,414.463399774,-0.010504862,0.173725784,$600K,22.0%,26.3%,1.5,-0.1,-0.3,478,6.7%,-5.3%,4/1/2015,30,4/30/2015,0.115913556,-0.000412975,-0.027642725,All Residential,"Oakland, CA",place,0.789173789,0.031598032,0.047894719,California,CA,13654
Value,,1,1.021315548,0.5%,0.1%,Dublin,31,-11.4%,-8.8%,34,36.0%,-62.2%,14,-3,-14,312.584091808,0.034639200,0.189114978,509900,-0.019234468,0.067965232,309.466019417,0.108826125,0.208752026,$510K,3.3%,39.7%,1.1,0.4,-1.5,53,8.2%,-14.5%,2/1/2013,30,2/28/2013,0.117647059,-0.002352941,-0.060130719,All Residential,"Dublin, CA",place,0.677419355,-0.008294931,0.206831120,California,CA,5159
Value,,1,1.003285147,-0.6%,-1.8%,San Ramon,106,-12.4%,-10.9%,142,-10.1%,23.5%,15,1,2,392.470051341,0.002958922,0.058377749,735000,-0.080560420,0.051502146,401.908026451,0.031563935,0.113940828,$745K,-6.9%,-6.8%,1.3,0,0.3,103,-30.4%,-10.4%,8/1/2014,30,8/31/2014,0.352112676,0.162239258,-0.039191672,All Residential,"San Ramon, CA",place,0.481132075,-0.080851396,-0.149120025,California,CA,17519
Value,,1,1.080775117,-3.8%,1.4%,Berkeley,79,-3.7%,-11.2%,104,-8.0%,-3.7%,16,0,-1,439.021329419,-0.013099988,0.011384381,695000,0.010211127,0.323809524,450.273263386,-0.138107581,0.107174994,$807K,17.7%,34.8%,1.3,-0.100000000,0.1,71,-24.5%,9.2%,8/1/2013,30,8/31/2013,0.125,-0.007743363,-0.069444444,All Residential,"Berkeley, CA",place,0.708860759,-0.096017289,0.034703456,California,CA,1590
Value,,1,1.036277981,0.3%,2.2%,Dublin,64,23.1%,-12.3%,39,-2.5%,-23.5%,9,1,-3,480.486486486,0.065841345,0.118098216,835000,-0.035796767,0.021375493,465.525581663,-0.053082768,0.074872075,$967K,13.5%,27.8%,0.6,-0.2,-0.1,89,23.6%,0.0%,3/1/2018,30,3/31/2018,0.179487179,0.104487179,-0.095022624,All Residential,"Dublin, CA",place,0.734375,0.042067308,0.035744863,California,CA,5159
Value,,1,1.169166099,2.9%,0.5%,Berkeley,70,125.8%,42.9%,59,11.3%,-1.7%,15,0,0,585.915389151,-0.019883980,0.068433945,954997.5,0.008445090,0.123526471,691.259344451,-0.002594531,0.064270740,"$1,098K",14.8%,21.7%,0.8,-0.9,-0.4,92,84.0%,15.0%,3/1/2017,30,3/31/2017,0.084745763,-0.028461784,-0.031920904,All Residential,"Berkeley, CA",place,0.828571429,0.054377880,-0.028571429,California,CA,1590
Value,,1,1.160801840,2.6%,4.1%,Berkeley,74,10.4%,23.3%,94,20.5%,0.0%,15,1,0,492.749251355,0.073967053,0.095807248,725000,-0.088050314,0.134585290,568.585930428,0.082848364,0.229108552,$846K,8.3%,7.7%,1.3,0.1,-0.3,98,15.3%,-3.0%,4/1/2014,30,4/30/2014,0.074468085,-0.105019094,-0.031914894,All Residential,"Berkeley, CA",place,0.797297297,0.051028641,0.047297297,California,CA,1590
Value,,1,1.169506824,-4.0%,-4.2%,Berkeley,88,22.2%,-12.0%,85,-24.8%,11.8%,15,0,0,680.997661730,-0.017577144,0.145838901,988000,-0.140869565,-0.007035176,807.781539490,0.042700473,0.135441518,"$1,350K",3.2%,8.0%,1,-0.6,0.2,100,-20.0%,-13.0%,6/1/2018,30,6/30/2018,0.223529412,0.081936491,0.065634675,All Residential,"Berkeley, CA",place,0.761363636,-0.113636364,-0.098636364,California,CA,1590
Value,,1,1.011955054,-0.8%,-1.3%,Fremont,167,5.0%,16.0%,88,-30.2%,-19.3%,17,-1,2,401.069518717,0.013615572,0.141202549,638000,0.066098081,0.195876289,414.732593340,0.029719242,0.202569105,$640K,5.4%,21.1%,0.5,-0.3,-0.3,79,-38.3%,-11.2%,12/1/2013,30,12/31/2013,0.113636364,-0.045093795,0.012718932,All Residential,"Fremont, CA",place,0.556886228,-0.090912515,-0.040335995,California,CA,6671
Value,,1,1.026143078,1.0%,3.1%,San Ramon,82,74.5%,-13.7%,49,-21.0%,-66.7%,9,-1,-22,343.485217767,0.043863949,0.178031854,729000,0.005517241,0.261245675,335.520953615,0.036654426,0.224651481,$702K,10.6%,35.0%,0.6,-0.7,-0.9,96,-2.0%,-23.2%,3/1/2013,30,3/31/2013,0.122448980,0.106319947,-0.088435374,All Residential,"San Ramon, CA",place,0.695121951,0.056824079,0.242490372,California,CA,17519
Value,,1,0.992353096,-1.0%,-1.4%,San Ramon,107,5.9%,18.9%,120,-11.1%,18.8%,19,2,1,405.482041588,0.014167962,0.093016371,760000,0.016756413,0.048275862,390.159248673,0.006901199,0.117682604,$800K,2.8%,16.8%,1.1,-0.2,0,99,-1.0%,2.1%,10/1/2014,30,10/31/2014,0.258333333,-0.067592593,-0.048597360,All Residential,"San Ramon, CA",place,0.373831776,-0.061811789,-0.081723780,California,CA,17519
