Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
Value,,1,1.026477840,-1.4%,-4.7%,Oakland,12,20.0%,33.3%,12,50.0%,20.0%,15,1,-1,355.731225296,0.018915867,0.843768132,699000,0.664285714,1.667938931,371.528865810,0.033559140,0.104515032,$553K,6.5%,27.0%,1,0.2,-0.1,11,22.2%,37.5%,7/1/2014,30,7/31/2014,,,,Townhouse,"Oakland, CA",place,0.75,0.05,-0.027777778,California,CA,13654
Value,,1,1.034749035,-2.9%,4.5%,Berkeley,1,0.0%,0.0%,,,,47,31,28,607.298001738,,,699000,,,887.417218543,0.225679782,0.273015766,"$1,340K",57.6%,36.0%,,,,1,,,9/1/2017,30,9/30/2017,,,,Townhouse,"Berkeley, CA",place,1,0,1,California,CA,1590
Value,,1,1.063930388,-5.7%,0.2%,Alameda,12,140.0%,140.0%,4,-42.9%,-33.3%,13,0,-6,482.398956975,0.059837708,0.108136401,739888,0.025485793,0.098571641,472.146739130,-0.111590354,0.062638311,$734K,-22.8%,6.3%,0.3,-1.1,-0.9,7,-41.7%,-30.0%,8/1/2017,30,8/31/2017,,,,Townhouse,"Alameda, CA",place,0.916666667,-0.083333333,0.316666667,California,CA,117
Value,,1,1.145454545,-7.0%,,Berkeley,1,0.0%,,1,,,7,-9,,506.134969325,,,825000,,,579.754601227,-0.134760178,,$945K,-28.4%,,1,,,3,,,5/1/2017,30,5/31/2017,,,,Townhouse,"Berkeley, CA",place,1,0,,California,CA,1590
Value,,1,1.125911635,5.0%,3.4%,Alameda,9,125.0%,200.0%,8,14.3%,33.3%,11,-2,-4,464.293957310,-0.041365327,0.122811646,748944,-0.001408000,0.089056275,525.170913611,0.013548454,0.072335025,$830K,16.5%,5.3%,0.9,-0.9,-1.1,10,-9.1%,42.9%,4/1/2017,30,4/30/2017,0.125,-0.017857143,,Townhouse,"Alameda, CA",place,0.888888889,0.138888889,0.222222222,California,CA,117
Value,,1,1.099733466,-0.2%,1.6%,Oakland,4,-50.0%,100.0%,6,20.0%,-60.0%,18,5,0,420.190274841,0.397077893,0.407875864,738000,0.208944221,0.419503751,391.546300047,-0.038353557,0.186969044,$738K,-1.3%,75.6%,1.5,0.9,-6,5,25.0%,-70.6%,1/1/2016,30,1/31/2016,,,,Townhouse,"Oakland, CA",place,0.75,0,-0.25,California,CA,13654
Value,,1,1.023523929,0.1%,-2.9%,Alameda,13,0.0%,160.0%,6,-33.3%,50.0%,16,0,0,343.366093366,0.014185887,0.141565151,550000,0.039697543,-0.020480855,341.741741742,-0.092960460,0.189438789,$519K,-1.1%,18.0%,0.5,-0.2,-0.3,7,-30.0%,75.0%,11/1/2013,30,11/30/2013,0.166666667,-0.166666667,-0.083333333,Townhouse,"Alameda, CA",place,0.461538462,-0.153846154,-0.338461538,California,CA,117
Value,,1,1.020690886,-1.0%,-2.5%,Dublin,13,0.0%,-7.1%,10,11.1%,11.1%,18,9,10,407.113759995,0.011058173,-0.028320363,660000,-0.082058414,0.226765799,425.877763329,0.031629365,0.032226028,$700K,6.0%,12.9%,0.8,0.1,0.2,10,-23.1%,100.0%,6/1/2016,30,6/30/2016,0.3,-0.033333333,-0.144444444,Townhouse,"Dublin, CA",place,0.769230769,0,-0.087912088,California,CA,5159
Value,,1,1.055013050,0.2%,7.4%,Alameda,3,-40.0%,-57.1%,4,0.0%,-73.3%,13,-3,-46,291.660655028,-0.030336291,-0.014061621,414500,-0.261798753,0.105333333,314.354450682,0.094116789,0.441458045,$392K,-10.9%,4.5%,1.3,0.5,-0.8,2,-50.0%,-33.3%,12/1/2012,30,12/31/2012,,,,Townhouse,"Alameda, CA",place,0.666666667,-0.133333333,0.523809524,California,CA,117
Value,,1,1.007149279,2.2%,-3.2%,Alameda,3,-25.0%,-25.0%,1,-50.0%,-75.0%,35,-15,-11,468.072642062,0.263639936,0.115493873,749888,-0.165864294,0.088371553,428.326670474,-0.034855884,-0.078406809,$750K,2.7%,6.2%,0.3,-0.2,-0.7,5,400.0%,-28.6%,1/1/2018,30,1/31/2018,1,,,Townhouse,"Alameda, CA",place,0.333333333,0.083333333,-0.166666667,California,CA,117
Value,,1,0.997286875,2.6%,0.3%,Alameda,5,-44.4%,-28.6%,13,-23.5%,-50.0%,13,-15,-16,262.360446571,0.013177354,0.108506128,363000,0.011142061,-0.062015504,238.888888889,0.038386376,-0.069444444,$340K,-14.6%,-9.3%,2.6,0.7,-1.1,7,-22.2%,-30.0%,5/1/2012,30,5/31/2012,0.230769231,0.171945701,-0.384615385,Townhouse,"Alameda, CA",place,0.4,0.177777778,0.114285714,California,CA,117
Value,,1,1.032963111,0.3%,-2.5%,Alameda,8,14.3%,14.3%,6,-40.0%,-14.3%,15,0,0,341.284466284,-0.032925591,0.009160101,524000,-0.062611807,0.139130435,366.070671019,0.041841205,-0.055770095,$586K,1.8%,10.5%,0.8,-0.6,-0.2,8,-27.3%,-33.3%,6/1/2014,30,6/30/2014,0.5,0.4,,Townhouse,"Alameda, CA",place,0.75,0.321428571,0.035714286,California,CA,117
Value,,1,1.026613401,-3.1%,3.2%,Alameda,2,-60.0%,-50.0%,3,0.0%,-50.0%,33,20,-1,407.268292683,0.022163558,0.129269242,709000,0.390196078,0.350476190,434.455360812,0.052796479,0.202447505,$498K,-6.9%,-7.9%,1.5,0.9,0,3,200.0%,-50.0%,1/1/2015,30,1/31/2015,0.333333333,,,Townhouse,"Alameda, CA",place,0.5,-0.5,0,California,CA,117
Value,,1,1.052927399,0.5%,5.1%,Oakland,5,-44.4%,25.0%,13,62.5%,-59.4%,34,13,-120,252.561669829,-0.006441495,0.183928057,369450,-0.254878233,0.058595989,329.138431752,0.477651018,1.105176452,$575K,12.7%,184.0%,2.6,1.7,-5.4,8,33.3%,-11.1%,2/1/2013,30,2/28/2013,,,,Townhouse,"Oakland, CA",place,1,0.555555556,0.75,California,CA,13654
Value,,1,1.081537509,-0.9%,4.6%,Alameda,9,50.0%,-18.2%,2,-60.0%,-66.7%,18,5,0,447.457627119,0.138983051,0.098385159,675000,0.040061633,0.328740157,418.148323718,-0.143284229,0.147132569,$668K,-10.3%,18.2%,0.2,-0.6,-0.3,3,-72.7%,0.0%,11/1/2015,30,11/30/2015,,,,Townhouse,"Alameda, CA",place,1,0,0.181818182,California,CA,117
Value,,1,0.986952968,1.0%,-2.9%,Dublin,8,14.3%,-33.3%,11,10.0%,-63.3%,32,-11,3,253.905243166,-0.057167463,0.085308569,459975,0.251717804,0.164493671,231.054733162,0.079914276,-0.002851062,$357K,15.0%,8.9%,1.4,0,-1.1,10,66.7%,-9.1%,5/1/2012,30,5/31/2012,0.090909091,-0.209090909,-0.109090909,Townhouse,"Dublin, CA",place,0.25,0.107142857,-0.166666667,California,CA,5159
Value,,1,1.005066202,0.7%,-0.7%,Dublin,12,100.0%,20.0%,17,21.4%,240.0%,19,5,6,363.700196003,-0.059593492,0.091977091,613500,0.058671268,0.131918819,370.156487763,0.132746423,0.146827739,$588K,-0.3%,20.8%,1.4,-0.9,0.9,14,-6.7%,16.7%,10/1/2014,30,10/31/2014,0.176470588,-0.037815126,-0.023529412,Townhouse,"Dublin, CA",place,0.5,0,0.1,California,CA,5159
Value,,1,1.102105042,-0.3%,8.9%,Alameda,5,0.0%,-28.6%,6,0.0%,-57.1%,13,-4,-11,390.482398957,-0.068067732,0.015880680,628000,-0.055639098,0.246031746,464.010864645,0.075967222,0.359160793,$783K,13.2%,39.8%,1.2,0,-0.8,7,0.0%,-41.7%,9/1/2015,30,9/30/2015,,,,Townhouse,"Alameda, CA",place,1,0.4,0.428571429,California,CA,117
Value,,1,1.068914523,0.7%,-3.3%,Alameda,9,80.0%,80.0%,6,0.0%,0.0%,20,1,7,448.940269750,0.031277219,0.149706801,679000,0.008166295,0.081210191,457.03125,0.028618595,-0.015041921,$680K,-1.4%,-13.2%,0.7,-0.5,-0.5,9,-10.0%,28.6%,9/1/2016,30,9/30/2016,,,,Townhouse,"Alameda, CA",place,0.888888889,0.288888889,-0.111111111,California,CA,117
Value,,1,1.090221918,-1.2%,5.8%,Alameda,6,20.0%,-45.5%,5,-16.7%,-50.0%,13,0,-2,392.857142857,0.006081565,0.042582418,649000,0.033439490,0.083472454,488.082906816,0.051878186,0.266412449,$745K,-4.9%,35.5%,0.8,-0.4,-0.1,11,57.1%,22.2%,10/1/2015,30,10/31/2015,0.2,,-0.2,Townhouse,"Alameda, CA",place,1,0,0.181818182,California,CA,117
Value,,1,1.059173439,2.7%,1.2%,Alameda,6,0.0%,0.0%,3,-66.7%,-57.1%,11,-12,-12,470.654813948,0.053245613,0.122675512,767500,0.052812071,0.192696193,491.353490802,-0.068311181,0.044199975,$745K,0.9%,3.0%,0.5,-1,-0.7,4,-55.6%,-50.0%,10/1/2017,30,10/31/2017,0.333333333,0.111111111,-0.238095238,Townhouse,"Alameda, CA",place,1,0.333333333,0.166666667,California,CA,117
Value,,1,1.047702797,7.2%,12.2%,Oakland,9,50.0%,0.0%,8,-38.5%,-77.1%,21,-52,-120,254.199092112,0.006456681,0.085346743,495825,-0.165839502,0.396886885,222.744360902,-0.309831576,0.531133506,$510K,27.0%,114.3%,0.9,-1.3,-3,6,-25.0%,-40.0%,1/1/2013,30,1/31/2013,0.625,0.548076923,0.425,Townhouse,"Oakland, CA",place,0.444444444,0.277777778,0.444444444,California,CA,13654
Value,,1,1.159813860,5.1%,14.7%,Oakland,7,0.0%,-36.4%,14,7.7%,-17.6%,24,-4,9,279.761904762,-0.141549866,0.243103340,399000,-0.032727273,0.173702015,270.351008215,-0.040561815,0.433454522,$510K,58.9%,50.4%,2,0.1,0.5,9,-25.0%,-35.7%,6/1/2013,30,6/30/2013,0.071428571,,-0.046218487,Townhouse,"Oakland, CA",place,0.714285714,-0.142857143,0.077922078,California,CA,13654
Value,,1,0.990849747,-3.0%,-2.8%,Dublin,8,-38.5%,14.3%,19,90.0%,46.2%,23,5,3,401.063201418,-0.014862083,0.078256642,649000,-0.016666667,0.148672566,393.462298214,-0.076114481,-0.008015490,$685K,-2.1%,19.1%,2.4,1.6,0.5,19,90.0%,46.2%,7/1/2016,30,7/31/2016,0.157894737,-0.142105263,-0.072874494,Townhouse,"Dublin, CA",place,0.375,-0.394230769,-0.482142857,California,CA,5159
Value,,1,1.027199742,1.1%,6.5%,Dublin,9,50.0%,350.0%,9,-10.0%,-64.0%,19,8,-120,259.103641457,-0.028965664,0.069283020,598000,0.495186898,0.458714477,272.522522523,0.014833491,0.211089984,$434K,5.5%,16.5%,1,-0.7,-11.5,7,-41.7%,-30.0%,8/1/2012,30,8/31/2012,0.111111111,0.011111111,-0.208888889,Townhouse,"Dublin, CA",place,0.666666667,0,0.666666667,California,CA,5159
Value,,1,1.016146161,-0.2%,-2.6%,San Ramon,9,-25.0%,-35.7%,9,50.0%,0.0%,9,-1,-1,397.803921569,-0.115169156,0.024269523,774900,0.062962963,0.042232683,472.573839662,0.148707129,0.186560071,$759K,-3.2%,-1.9%,1,0.5,0.4,16,45.5%,33.3%,5/1/2016,30,5/31/2016,0.111111111,-0.055555556,0,Townhouse,"San Ramon, CA",place,0.777777778,-0.055555556,-0.007936508,California,CA,17519
Value,,1,1.072659650,1.6%,-0.8%,Oakland,9,28.6%,-10.0%,14,-30.0%,-12.5%,12,-3,-1,293.851376839,-0.097799449,0.028649983,471000,-0.180869565,0.015086207,381.150381150,0.093968462,-0.006505330,$550K,-12.7%,2.3%,1.6,-1.3,0,9,-40.0%,12.5%,10/1/2014,30,10/31/2014,0.357142857,0.257142857,-0.142857143,Townhouse,"Oakland, CA",place,0.777777778,0.206349206,-0.122222222,California,CA,13654
Value,,1,1.101615556,3.5%,9.4%,Oakland,8,14.3%,-27.3%,5,-16.7%,-54.5%,13,-3,-5,300.763670423,-0.047773140,0.004224285,610450,0.110110929,-0.146693990,407.162427249,-0.208722075,0.245615426,$748K,2.4%,39.7%,0.6,-0.3,-0.4,4,-20.0%,-33.3%,12/1/2015,30,12/31/2015,,,,Townhouse,"Oakland, CA",place,0.75,-0.25,0.022727273,California,CA,13654
Value,,1,1.043947377,-1.4%,3.4%,Alameda,9,28.6%,-10.0%,4,-42.9%,-42.9%,15,0,-1,361.724806202,0.069601104,0.257141949,540000,0.173913043,0.451612903,348.169191919,-0.101944545,0.318037051,$542K,2.3%,57.2%,0.4,-0.6,-0.3,7,-41.7%,40.0%,7/1/2013,30,7/31/2013,,,,Townhouse,"Alameda, CA",place,0.666666667,-0.047619048,0.266666667,California,CA,117
Value,,1,1.101088439,1.1%,8.8%,Alameda,12,71.4%,0.0%,5,0.0%,-50.0%,13,-1,-12,405.857740586,0.087610033,0.149106786,629000,0.006400000,0.125223614,417.344642073,-0.067930299,0.207101537,$678K,5.9%,20.8%,0.4,-0.3,-0.4,7,0.0%,-46.2%,7/1/2015,30,7/31/2015,0.2,,,Townhouse,"Alameda, CA",place,0.75,-0.107142857,0.25,California,CA,117
Value,,1,1.023487424,-3.5%,4.7%,Oakland,6,20.0%,0.0%,8,-27.3%,-38.5%,38,26,-35,309.456160790,0.525686142,0.225237344,492500,0.494688923,-0.171433378,266.911726061,-0.168252221,-0.172979982,$478K,-9.0%,18.9%,1.3,-0.9,-0.9,2,-66.7%,-75.0%,12/1/2013,30,12/31/2013,0.25,0.068181818,0.173076923,Townhouse,"Oakland, CA",place,0.833333333,0.233333333,0.666666667,California,CA,13654
Value,,1,1.019885599,1.3%,-3.4%,Dublin,13,30.0%,8.3%,13,8.3%,-23.5%,16,-6,5,354.735854295,-0.025829795,0.092572775,596944,0.077030221,0.225757700,339.043540328,-0.086563108,-0.007164610,$529K,-2.5%,2.2%,1,-0.2,-0.4,10,-37.5%,-54.5%,7/1/2014,30,7/31/2014,0.076923077,-0.173076923,-0.158371041,Townhouse,"Dublin, CA",place,0.692307692,0.192307692,-0.224358974,California,CA,5159
Value,,1,1.080114449,4.5%,,Berkeley,1,0.0%,,2,,,14,-33,,558.895073670,-0.079702103,,799000,0.143061516,,655.951346655,-0.260830945,,$755K,-43.7%,,2,,,2,100.0%,,10/1/2017,30,10/31/2017,,,,Townhouse,"Berkeley, CA",place,1,0,,California,CA,1590
Value,,1,1.018179715,0.5%,1.5%,San Ramon,5,-61.5%,-50.0%,6,0.0%,-66.7%,14,4,-36,282.265709156,-0.023783624,0.206184615,609900,0.070187752,0.435058824,265.151515152,-0.032196970,0.080715987,$535K,7.2%,14.2%,1.2,0.7,-0.6,5,66.7%,0.0%,12/1/2012,30,12/31/2012,0.166666667,0,-0.166666667,Townhouse,"San Ramon, CA",place,0.6,0.061538462,0.2,California,CA,17519
Value,,1,1.037891473,-0.5%,-3.5%,Oakland,10,25.0%,11.1%,6,-50.0%,-57.1%,15,-5,3,376.614847180,-0.056115045,0.281650783,668500,0.19375,0.419320594,378.967283735,-0.045288508,-0.005727654,$540K,-22.2%,-1.8%,0.6,-0.9,-1,8,-42.9%,-11.1%,10/1/2015,30,10/31/2015,0.333333333,0.166666667,-0.023809524,Townhouse,"Oakland, CA",place,0.7,-0.05,-0.077777778,California,CA,13654
Value,,1,0.987547664,-1.3%,-5.0%,Oakland,13,18.2%,30.0%,12,-47.8%,100.0%,60,44,45,416.557138543,-0.002609668,0.106056072,622000,-0.097242380,-0.069558714,385.085574572,0.182439235,0.016144641,$630K,-16.0%,16.7%,0.9,-1.2,0.3,4,-69.2%,-50.0%,10/1/2016,30,10/31/2016,0.083333333,-0.134057971,-0.25,Townhouse,"Oakland, CA",place,0.307692308,-0.146853147,-0.392307692,California,CA,13654
Value,,1,1.069211814,1.7%,5.0%,Fremont,10,-47.4%,0.0%,5,0.0%,-66.7%,9,-1,-8,563.244625298,-0.117231487,0.052589514,822065,-0.106451087,0.118541004,649.959200326,0.089775342,0.170944773,$893K,7.4%,18.7%,0.5,0.2,-1,18,80.0%,0.0%,1/1/2018,30,1/31/2018,0.2,0,0.066666667,Townhouse,"Fremont, CA",place,0.7,-0.036842105,-0.1,California,CA,6671
Value,,1,1.068228517,2.1%,-1.3%,Alameda,9,50.0%,0.0%,1,-85.7%,-50.0%,13,-10,-5,,,,,,,457.317073171,-0.028132526,0.093671904,$715K,-1.2%,7.0%,0.1,-1.1,-0.1,,,,11/1/2016,30,11/30/2016,,,,Townhouse,"Alameda, CA",place,1,0.166666667,0,California,CA,117
Value,,1,1.024387180,-4.5%,-1.2%,Dublin,11,-15.4%,175.0%,9,28.6%,50.0%,14,2,5,458.384332925,0.025983497,0.078373686,760000,-0.129438717,0.055702181,436.817472699,-0.104016254,-0.083662042,$869K,9.4%,26.7%,0.8,0.3,-0.7,17,112.5%,13.3%,5/1/2018,30,5/31/2018,0.333333333,,0,Townhouse,"Dublin, CA",place,0.727272727,-0.041958042,-0.022727273,California,CA,5159
Value,,1,1.033574644,1.7%,1.8%,Dublin,6,100.0%,50.0%,10,25.0%,900.0%,14,6,2,333.454983327,0.029605473,0.256868783,499888,-0.037659062,0.123343820,347.684163058,0.126771513,0.224397003,$538K,-7.3%,-0.9%,1.7,-1,1.4,7,-41.7%,40.0%,2/1/2014,30,2/28/2014,,,,Townhouse,"Dublin, CA",place,1,0,0.25,California,CA,5159
Value,,1,1.090545830,-0.2%,-2.9%,Alameda,4,33.3%,-50.0%,8,33.3%,14.3%,13,-2,-3,414.364640884,0.002066551,0.052008474,649000,-0.056274538,0.083472454,436.351843554,-0.109022695,0.061466262,$725K,-8.0%,20.9%,2,0,1.1,7,0.0%,-36.4%,5/1/2016,30,5/31/2016,,,,Townhouse,"Alameda, CA",place,1,0.333333333,0,California,CA,117
Value,,1,1.021114806,0.2%,0.4%,Fremont,26,-7.1%,13.0%,27,-3.6%,-18.2%,11,-4,-3,542.461005199,0.079749557,0.162726500,679000,-0.050349650,0.079491256,513.197546384,0.030032676,-0.038631180,$677K,-5.4%,-1.0%,1,0,-0.4,23,-14.8%,-25.8%,9/1/2016,30,9/30/2016,0.296296296,-0.025132275,0.084175084,Townhouse,"Fremont, CA",place,0.692307692,0.085164835,0.040133779,California,CA,6671
Value,,1,0.994891002,-0.3%,0.2%,San Ramon,7,-12.5%,0.0%,7,-30.0%,16.7%,8,-8,0,449.916666667,-0.060936876,0.134989778,719950,-0.050197889,0.029971388,407.523510972,-0.002230461,0.026959248,$765K,15.9%,10.9%,1,-0.3,0.1,7,-36.4%,-36.4%,11/1/2016,30,11/30/2016,0.285714286,0.185714286,-0.380952381,Townhouse,"San Ramon, CA",place,0.428571429,0.178571429,0.142857143,California,CA,17519
Value,,1,1.090324483,-3.0%,5.7%,Alameda,7,-12.5%,-12.5%,5,-28.6%,-16.7%,14,-2,-1,373.164763458,-0.052591716,0.093412682,625000,0.043405676,0.192748092,447.761194030,0.089220564,0.223155061,$640K,6.8%,9.3%,0.7,-0.2,-0.1,7,-36.4%,-12.5%,6/1/2015,30,6/30/2015,,,,Townhouse,"Alameda, CA",place,0.857142857,-0.142857143,0.107142857,California,CA,117
Value,,1,1.013290949,-0.5%,-0.4%,Dublin,11,57.1%,0.0%,8,-38.5%,-11.1%,20,0,4,374.754565353,0.007525991,0.069661168,589000,0.042477876,0.044326241,374.907201188,-0.054796005,0.050276703,$591K,2.8%,-4.2%,0.7,-1.2,-0.1,6,-53.8%,0.0%,8/1/2015,30,8/31/2015,0.125,-0.105769231,0.013888889,Townhouse,"Dublin, CA",place,0.545454545,-0.311688312,-0.363636364,California,CA,5159
Value,,1,1.022299845,1.9%,-1.0%,Fremont,10,-52.4%,0.0%,9,12.5%,-35.7%,24,-3,10,465.217391304,0.095939081,0.151437662,579000,0.024778761,0.129757200,432.607844428,-0.005688637,0.180333173,$618K,7.4%,60.4%,0.9,0.5,-0.5,19,72.7%,-5.0%,1/1/2015,30,1/31/2015,0.111111111,-0.138888889,,Townhouse,"Fremont, CA",place,0.5,0.023809524,-0.3,California,CA,6671
Value,,1,1.062424094,-1.9%,0.5%,Alameda,10,11.1%,100.0%,1,-50.0%,-66.7%,16,-2,3,469.402985075,0.049044550,0.178109453,629000,-0.068148148,0.233333333,426.685897239,0.020417572,0.033969081,$699K,4.6%,30.7%,0.1,-0.1,-0.5,1,-66.7%,0.0%,12/1/2015,30,12/31/2015,,,,Townhouse,"Alameda, CA",place,0.9,-0.1,-0.1,California,CA,117
Value,,1,0.993672180,-0.8%,-1.4%,San Ramon,7,-50.0%,-41.7%,9,-30.8%,-30.8%,31,15,12,345.336787565,-0.094260716,-0.019222875,699000,0.020586947,0.083804946,395.631067961,0.040136926,0.143512707,$660K,-0.9%,3.4%,1.3,0.4,0.2,9,0.0%,28.6%,11/1/2014,30,11/30/2014,0.333333333,0.025641026,0.179487179,Townhouse,"San Ramon, CA",place,0.285714286,0,-0.130952381,California,CA,17519
Value,,1,1.041944120,1.6%,1.8%,San Ramon,14,-17.6%,-22.2%,9,-18.2%,-30.8%,10,0,1,388.378168786,-0.016183862,0.149684620,743500,0.015051708,0.085401460,398.272157664,0.011450902,0.061341834,$774K,6.7%,11.5%,0.6,0,-0.1,12,-40.0%,-7.7%,5/1/2015,30,5/31/2015,0.111111111,0.020202020,-0.042735043,Townhouse,"San Ramon, CA",place,0.785714286,-0.096638655,0.007936508,California,CA,17519
Value,,1,1.017120327,-2.0%,5.6%,Fremont,25,19.0%,0.0%,17,-5.6%,-75.4%,20,3,-23,249.248605381,-0.141268658,-0.058049404,342950,-0.153209877,-0.156126969,234.817813765,-0.270610154,-0.069267575,$353K,-12.0%,-1.9%,0.7,-0.2,-2.1,22,4.8%,-8.3%,8/1/2012,30,8/31/2012,0.058823529,-0.163398693,-0.245524297,Townhouse,"Fremont, CA",place,0.56,-0.059047619,0.44,California,CA,6671
Value,,1,1.073775967,5.8%,7.6%,Dublin,6,50.0%,-45.5%,3,200.0%,-75.0%,27,15,-12,284.174213023,0.071118188,0.224510343,499000,0.121348315,-0.100900901,307.907674252,0.084320984,0.250372903,$489K,-9.9%,22.5%,0.5,0.2,-0.6,9,80.0%,28.6%,3/1/2013,30,3/31/2013,,,,Townhouse,"Dublin, CA",place,1,0.25,0.636363636,California,CA,5159
Value,,1,1.056082548,-0.5%,1.6%,Fremont,30,11.1%,-14.3%,19,72.7%,-47.2%,13,2,-1,484.244082508,0.024031509,0.187960605,659000,0.046114771,0.164477602,485.130509200,0.010816902,0.105418509,$659K,4.9%,13.6%,0.6,0.2,-0.4,36,33.3%,-21.7%,5/1/2015,30,5/31/2015,0.052631579,-0.220095694,-0.141812865,Townhouse,"Fremont, CA",place,0.766666667,-0.011111111,-0.061904762,California,CA,6671
Value,,1,0.999379761,-3.7%,-0.9%,San Ramon,17,13.3%,41.7%,14,-17.6%,0.0%,20,7,5,410.533910534,0.082960143,0.113439594,729000,0.064233577,0.134674501,369.318181818,-0.079012784,-0.038094574,$652K,-5.8%,-0.8%,0.8,-0.3,-0.4,13,-13.3%,8.3%,8/1/2015,30,8/31/2015,0.214285714,-0.373949580,-0.214285714,Townhouse,"San Ramon, CA",place,0.470588235,-0.329411765,0.137254902,California,CA,17519
Value,,1,1.041618678,0.5%,2.1%,Fremont,23,-28.1%,-11.5%,13,30.0%,-51.9%,11,1,0,512.164634146,-0.055033180,-0.055849860,798000,0.100689655,0.175257732,556.414219474,0.022752341,0.084210600,$705K,-8.1%,4.2%,0.6,0.3,-0.4,23,9.5%,0.0%,9/1/2017,30,9/30/2017,0.153846154,,-0.142450142,Townhouse,"Fremont, CA",place,0.739130435,-0.042119565,0.046822742,California,CA,6671
Value,,1,1.008495785,0.8%,-3.7%,San Ramon,5,-44.4%,25.0%,8,100.0%,166.7%,47,24,35,379.113018598,-0.014306152,0.271143651,625000,-0.067164179,0.046901173,363.027806385,0.115113940,0.286309259,$640K,1.3%,7.4%,1.6,1.2,0.8,13,333.3%,30.0%,1/1/2014,30,1/31/2014,0.25,-0.5,-0.083333333,Townhouse,"San Ramon, CA",place,0.6,0.155555556,-0.15,California,CA,17519
Value,,1,1.051921804,1.4%,1.8%,Fremont,25,-10.7%,-13.8%,19,18.8%,-44.1%,13,-1,-1,534.521575985,0.017618990,0.072076430,707000,-0.087741935,0.067169811,546.057222610,-0.010592931,0.070412171,$783K,-4.3%,8.7%,0.8,0.2,-0.4,33,43.5%,10.0%,7/1/2017,30,7/31/2017,,,,Townhouse,"Fremont, CA",place,0.76,-0.132857143,-0.067586207,California,CA,6671
Value,,1,1,-2.3%,-4.8%,Oakland,1,-83.3%,-88.9%,12,50.0%,50.0%,28,-10,7,399.5,0.290974460,0.571602781,499000,0.013197970,0.006403469,287.593984962,0.077487262,0.291139241,$459K,-3.9%,-10.0%,12,10.7,11.1,13,550.0%,116.7%,1/1/2014,30,1/31/2014,0.166666667,-0.083333333,-0.458333333,Townhouse,"Oakland, CA",place,0,-0.833333333,-0.444444444,California,CA,13654
Value,,1,1.038067603,-0.7%,-0.8%,Fremont,28,40.0%,-33.3%,16,-27.3%,-44.8%,14,3,3,525.266903915,0.000311438,0.072898078,775000,-0.065138721,0.096219810,551.903498447,-0.008414030,0.061582245,$818K,4.1%,16.7%,0.6,-0.5,-0.1,23,-14.8%,-32.4%,6/1/2017,30,6/30/2017,0.125,-0.238636364,-0.150862069,Townhouse,"Fremont, CA",place,0.892857143,-0.007142857,0.011904762,California,CA,6671
Value,,1,1.083985126,7.6%,8.4%,Oakland,2,-81.8%,100.0%,15,36.4%,25.0%,18,0,-10,298.456906285,-0.003477804,-0.252923889,519900,-0.273267598,0.041883768,329.870691987,0.009159969,0.147001360,$420K,-21.5%,-8.5%,7.5,6.5,-4.5,17,183.3%,30.8%,1/1/2015,30,1/31/2015,0.333333333,0.151515152,0.166666667,Townhouse,"Oakland, CA",place,1,0.272727273,1,California,CA,13654
Value,,1,1.053827524,-1.4%,1.6%,Fremont,31,63.2%,47.6%,37,54.2%,105.6%,14,1,-3,367.694503642,0.003527680,0.266810677,539900,0.028380952,0.333086420,374.594944913,-0.061575078,0.163564829,$530K,-5.5%,32.2%,1.2,-0.1,0.3,36,9.1%,71.4%,7/1/2013,30,7/31/2013,0.081081081,0.039414414,-0.141141141,Townhouse,"Fremont, CA",place,0.806451613,-0.193548387,0.187403994,California,CA,6671
Value,,1,1.019459224,-1.5%,-1.4%,Fremont,28,-3.4%,33.3%,28,-17.6%,0.0%,15,1,0,502.395209581,0.007641388,0.016319375,715000,0.079245283,0.072858335,498.234239120,-0.023333139,0.032417025,$715K,-0.7%,2.1%,1,-0.2,-0.3,27,-10.0%,3.8%,8/1/2016,30,8/31/2016,0.321428571,0.086134454,0.25,Townhouse,"Fremont, CA",place,0.607142857,-0.220443350,-0.059523810,California,CA,6671
Value,,1,1.024028086,-1.1%,-1.0%,Dublin,12,20.0%,100.0%,12,33.3%,20.0%,12,-3,5,383.358068683,-0.008893137,0.093231458,599000,0.109489376,0.050877193,412.963211600,-0.016037221,0.339335640,$565K,-8.6%,-15.4%,1,0.1,-0.7,18,5.9%,38.5%,5/1/2015,30,5/31/2015,0.083333333,-0.027777778,-0.316666667,Townhouse,"Dublin, CA",place,0.916666667,0.016666667,0.083333333,California,CA,5159
